source,target,native
She is teaching a class,वह एक क्लास पढ़ा रही है
The car is very fast,गाड़ी बहुत तेज है
Where are my keys?,मेरी चाबियाँ कहाँ हैं?
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
Open the door,दरवाजा खोलो
She is eating,वह खा रही है
What is this?,यह क्या है?
I want to sleep,मुझे सोना है
I am learning,मैं सीख रहा हूँ
Can you help me?,क्या आप मेरी मदद कर सकते हैं?
Where is the bus stop?,बस स्टॉप कहाँ है?
This is my friend,यह मेरा दोस्त है
The weather is nice,मौसम अच्छा है
I need water,मुझे पानी चाहिए
She is singing,वह गा रही है
Please wait here,कृपया यहाँ प्रतीक्षा करें
The cat is sleeping,बिल्ली सो रही है
Where is my phone?,मेरा फोन कहाँ है?
I will call you,मैं तुम्हें कॉल करूंगा
He is coming soon,वह जल्दी आ रहा है
We are watching TV,हम टीवी देख रहे हैं
The car is red,गाड़ी लाल है
It is raining,बारिश हो रही है
The food is ready,खाना तैयार है
She is smiling,वह मुस्कुरा रही है
Who are you?,तुम कौन हो?
The sun is shining,सूरज चमक रहा है
This is my house,यह मेरा घर है
I am going home,मैं घर जा रहा हूँ
He is very kind,वह बहुत दयालु है
The room is clean,कमरा साफ है
I can speak English,मैं अंग्रेजी बोल सकता हूँ
She is very intelligent,वह बहुत बुद्धिमान है
Please close the window,कृपया खिड़की बंद करें
The train is late,ट्रेन लेट है
Where is your brother?,तुम्हारा भाई कहाँ है?
I need some help,मुझे कुछ मदद चाहिए
We are going to the park,हम पार्क जा रहे हैं
What time is it?,कितने बजे हैं?
The flowers are beautiful,फूल सुंदर हैं
He is reading a book,वह एक किताब पढ़ रहा है
She likes ice cream,उसे आइसक्रीम पसंद है
The movie was great,फिल्म शानदार थी
I am feeling tired,मैं थका हुआ महसूस कर रहा हूँ
Do you like coffee?,क्या आपको कॉफी पसंद है?
We will meet tomorrow,हम कल मिलेंगे
Where is the hospital?,अस्पताल कहाँ है?
He is a doctor,वह एक डॉक्टर है
The dog is barking,कुत्ता भौंक रहा है
She is dancing,वह नाच रही है
This is my favorite color,यह मेरा पसंदीदा रंग है
What do you want?,तुम्हें क्या चाहिए?
I will be there soon,मैं जल्द ही वहाँ आऊंगा
The phone is ringing,फोन बज रहा है
We are cooking dinner,हम रात का खाना बना रहे हैं
She is writing a letter,वह एक पत्र लिख रही है
The kids are playing outside,बच्चे बाहर खेल रहे हैं
It is very cold today,आज बहुत ठंड है
The stars are shining,तारे चमक रहे हैं
Where is the market?,बाजार कहाँ है?
I am watching a movie,मैं एक फिल्म देख रहा हूँ
He is fixing the car,वह गाड़ी ठीक कर रहा है
She is wearing a red dress,वह लाल पोशाक पहन रही है
The book is on the table,किताब मेज पर है
What are you doing?,तुम क्या कर रहे हो?
I am learning to swim,मैं तैरना सीख रहा हूँ
We are planning a trip,हम एक यात्रा की योजना बना रहे हैं
The baby is crying,बच्चा रो रहा है
She is very happy,वह बहुत खुश है
He is not at home,वह घर पर नहीं है
The lights are off,लाइट बंद हैं
Please bring some water,कृपया थोड़ा पानी लाओ
Where is my bag?,मेरा बैग कहाँ है?
The clock is not working,घड़ी काम नहीं कर रही है
She is reading a newspaper,वह अखबार पढ़ रही है
He is my best friend,वह मेरा सबसे अच्छा दोस्त है
We are playing cricket,हम क्रिकेट खेल रहे हैं
It is very dark outside,बाहर बहुत अंधेरा है
The food is spicy,खाना मसालेदार है
She is teaching a class,वह एक क्लास पढ़ा रही है
The car is very fast,गाड़ी बहुत तेज है
Where are my keys?,मेरी चाबियाँ कहाँ हैं?
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
Open the door,दरवाजा खोलो
She is eating,वह खा रही है
What is this?,यह क्या है?
I want to sleep,मुझे सोना है
I am learning,मैं सीख रहा हूँ
Can you help me?,क्या आप मेरी मदद कर सकते हैं?
Where is the bus stop?,बस स्टॉप कहाँ है?
This is my friend,यह मेरा दोस्त है
The weather is nice,मौसम अच्छा है
I need water,मुझे पानी चाहिए
She is singing,वह गा रही है
Please wait here,कृपया यहाँ प्रतीक्षा करें
The cat is sleeping,बिल्ली सो रही है
Where is my phone?,मेरा फोन कहाँ है?
I will call you,मैं तुम्हें कॉल करूंगा
He is coming soon,वह जल्दी आ रहा है
We are watching TV,हम टीवी देख रहे हैं
The car is red,गाड़ी लाल है
It is raining,बारिश हो रही है
The food is ready,खाना तैयार है
She is smiling,वह मुस्कुरा रही है
Who are you?,तुम कौन हो?
The sun is shining,सूरज चमक रहा है
This is my house,यह मेरा घर है
I am going home,मैं घर जा रहा हूँ
He is very kind,वह बहुत दयालु है
The room is clean,कमरा साफ है
I can speak English,मैं अंग्रेजी बोल सकता हूँ
She is very intelligent,वह बहुत बुद्धिमान है
Please close the window,कृपया खिड़की बंद करें
The train is late,ट्रेन लेट है
Where is your brother?,तुम्हारा भाई कहाँ है?
I need some help,मुझे कुछ मदद चाहिए
We are going to the park,हम पार्क जा रहे हैं
What time is it?,कितने बजे हैं?
The flowers are beautiful,फूल सुंदर हैं
He is reading a book,वह एक किताब पढ़ रहा है
She likes ice cream,उसे आइसक्रीम पसंद है
The movie was great,फिल्म शानदार थी
I am feeling tired,मैं थका हुआ महसूस कर रहा हूँ
Do you like coffee?,क्या आपको कॉफी पसंद है?
We will meet tomorrow,हम कल मिलेंगे
Where is the hospital?,अस्पताल कहाँ है?
He is a doctor,वह एक डॉक्टर है
The dog is barking,कुत्ता भौंक रहा है
She is dancing,वह नाच रही है
This is my favorite color,यह मेरा पसंदीदा रंग है
What do you want?,तुम्हें क्या चाहिए?
I will be there soon,मैं जल्द ही वहाँ आऊंगा
The phone is ringing,फोन बज रहा है
We are cooking dinner,हम रात का खाना बना रहे हैं
She is writing a letter,वह एक पत्र लिख रही है
The kids are playing outside,बच्चे बाहर खेल रहे हैं
It is very cold today,आज बहुत ठंड है
The stars are shining,तारे चमक रहे हैं
Where is the market?,बाजार कहाँ है?
I am watching a movie,मैं एक फिल्म देख रहा हूँ
He is fixing the car,वह गाड़ी ठीक कर रहा है
She is wearing a red dress,वह लाल पोशाक पहन रही है
The book is on the table,किताब मेज पर है
What are you doing?,तुम क्या कर रहे हो?
I am learning to swim,मैं तैरना सीख रहा हूँ
We are planning a trip,हम एक यात्रा की योजना बना रहे हैं
The baby is crying,बच्चा रो रहा है
She is very happy,वह बहुत खुश है
He is not at home,वह घर पर नहीं है
The lights are off,लाइट बंद हैं
Please bring some water,कृपया थोड़ा पानी लाओ
Where is my bag?,मेरा बैग कहाँ है?
The clock is not working,घड़ी काम नहीं कर रही है
She is reading a newspaper,वह अखबार पढ़ रही है
He is my best friend,वह मेरा सबसे अच्छा दोस्त है
We are playing cricket,हम क्रिकेट खेल रहे हैं
It is very dark outside,बाहर बहुत अंधेरा है
The food is spicy,खाना मसालेदार है
She is teaching a class,वह एक क्लास पढ़ा रही है
The car is very fast,गाड़ी बहुत तेज है
Where are my keys?,मेरी चाबियाँ कहाँ हैं?
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
Open the door,दरवाजा खोलो
She is eating,वह खा रही है
What is this?,यह क्या है?
I want to sleep,मुझे सोना है
I am learning,मैं सीख रहा हूँ
Can you help me?,क्या आप मेरी मदद कर सकते हैं?
Where is the bus stop?,बस स्टॉप कहाँ है?
This is my friend,यह मेरा दोस्त है
The weather is nice,मौसम अच्छा है
I need water,मुझे पानी चाहिए
She is singing,वह गा रही है
Please wait here,कृपया यहाँ प्रतीक्षा करें
The cat is sleeping,बिल्ली सो रही है
Where is my phone?,मेरा फोन कहाँ है?
I will call you,मैं तुम्हें कॉल करूंगा
He is coming soon,वह जल्दी आ रहा है
We are watching TV,हम टीवी देख रहे हैं
The car is red,गाड़ी लाल है
It is raining,बारिश हो रही है
The food is ready,खाना तैयार है
She is smiling,वह मुस्कुरा रही है
Who are you?,तुम कौन हो?
The sun is shining,सूरज चमक रहा है
This is my house,यह मेरा घर है
I am going home,मैं घर जा रहा हूँ
He is very kind,वह बहुत दयालु है
The room is clean,कमरा साफ है
I can speak English,मैं अंग्रेजी बोल सकता हूँ
She is very intelligent,वह बहुत बुद्धिमान है
Please close the window,कृपया खिड़की बंद करें
The train is late,ट्रेन लेट है
Where is your brother?,तुम्हारा भाई कहाँ है?
I need some help,मुझे कुछ मदद चाहिए
We are going to the park,हम पार्क जा रहे हैं
What time is it?,कितने बजे हैं?
The flowers are beautiful,फूल सुंदर हैं
He is reading a book,वह एक किताब पढ़ रहा है
She likes ice cream,उसे आइसक्रीम पसंद है
The movie was great,फिल्म शानदार थी
I am feeling tired,मैं थका हुआ महसूस कर रहा हूँ
Do you like coffee?,क्या आपको कॉफी पसंद है?
We will meet tomorrow,हम कल मिलेंगे
Where is the hospital?,अस्पताल कहाँ है?
He is a doctor,वह एक डॉक्टर है
The dog is barking,कुत्ता भौंक रहा है
She is dancing,वह नाच रही है
This is my favorite color,यह मेरा पसंदीदा रंग है
What do you want?,तुम्हें क्या चाहिए?
I will be there soon,मैं जल्द ही वहाँ आऊंगा
The phone is ringing,फोन बज रहा है
We are cooking dinner,हम रात का खाना बना रहे हैं
She is writing a letter,वह एक पत्र लिख रही है
The kids are playing outside,बच्चे बाहर खेल रहे हैं
It is very cold today,आज बहुत ठंड है
The stars are shining,तारे चमक रहे हैं
Where is the market?,बाजार कहाँ है?
I am watching a movie,मैं एक फिल्म देख रहा हूँ
He is fixing the car,वह गाड़ी ठीक कर रहा है
She is wearing a red dress,वह लाल पोशाक पहन रही है
The book is on the table,किताब मेज पर है
What are you doing?,तुम क्या कर रहे हो?
I am learning to swim,मैं तैरना सीख रहा हूँ
We are planning a trip,हम एक यात्रा की योजना बना रहे हैं
The baby is crying,बच्चा रो रहा है
She is very happy,वह बहुत खुश है
He is not at home,वह घर पर नहीं है
The lights are off,लाइट बंद हैं
Please bring some water,कृपया थोड़ा पानी लाओ
Where is my bag?,मेरा बैग कहाँ है?
The clock is not working,घड़ी काम नहीं कर रही है
She is reading a newspaper,वह अखबार पढ़ रही है
He is my best friend,वह मेरा सबसे अच्छा दोस्त है
We are playing cricket,हम क्रिकेट खेल रहे हैं
It is very dark outside,बाहर बहुत अंधेरा है
The food is spicy,खाना मसालेदार है
She is teaching a class,वह एक क्लास पढ़ा रही है
The car is very fast,गाड़ी बहुत तेज है
Where are my keys?,मेरी चाबियाँ कहाँ हैं?
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
Open the door,दरवाजा खोलो
She is eating,वह खा रही है
What is this?,यह क्या है?
I want to sleep,मुझे सोना है
I am learning,मैं सीख रहा हूँ
Can you help me?,क्या आप मेरी मदद कर सकते हैं?
Where is the bus stop?,बस स्टॉप कहाँ है?
This is my friend,यह मेरा दोस्त है
The weather is nice,मौसम अच्छा है
I need water,मुझे पानी चाहिए
She is singing,वह गा रही है
Please wait here,कृपया यहाँ प्रतीक्षा करें
The cat is sleeping,बिल्ली सो रही है
Where is my phone?,मेरा फोन कहाँ है?
I will call you,मैं तुम्हें कॉल करूंगा
He is coming soon,वह जल्दी आ रहा है
We are watching TV,हम टीवी देख रहे हैं
The car is red,गाड़ी लाल है
It is raining,बारिश हो रही है
The food is ready,खाना तैयार है
She is smiling,वह मुस्कुरा रही है
Who are you?,तुम कौन हो?
The sun is shining,सूरज चमक रहा है
This is my house,यह मेरा घर है
I am going home,मैं घर जा रहा हूँ
He is very kind,वह बहुत दयालु है
The room is clean,कमरा साफ है
I can speak English,मैं अंग्रेजी बोल सकता हूँ
She is very intelligent,वह बहुत बुद्धिमान है
Please close the window,कृपया खिड़की बंद करें
The train is late,ट्रेन लेट है
Where is your brother?,तुम्हारा भाई कहाँ है?
I need some help,मुझे कुछ मदद चाहिए
We are going to the park,हम पार्क जा रहे हैं
What time is it?,कितने बजे हैं?
The flowers are beautiful,फूल सुंदर हैं
He is reading a book,वह एक किताब पढ़ रहा है
She likes ice cream,उसे आइसक्रीम पसंद है
The movie was great,फिल्म शानदार थी
I am feeling tired,मैं थका हुआ महसूस कर रहा हूँ
Do you like coffee?,क्या आपको कॉफी पसंद है?
We will meet tomorrow,हम कल मिलेंगे
Where is the hospital?,अस्पताल कहाँ है?
He is a doctor,वह एक डॉक्टर है
The dog is barking,कुत्ता भौंक रहा है
She is dancing,वह नाच रही है
This is my favorite color,यह मेरा पसंदीदा रंग है
What do you want?,तुम्हें क्या चाहिए?
I will be there soon,मैं जल्द ही वहाँ आऊंगा
The phone is ringing,फोन बज रहा है
We are cooking dinner,हम रात का खाना बना रहे हैं
She is writing a letter,वह एक पत्र लिख रही है
The kids are playing outside,बच्चे बाहर खेल रहे हैं
It is very cold today,आज बहुत ठंड है
The stars are shining,तारे चमक रहे हैं
Where is the market?,बाजार कहाँ है?
I am watching a movie,मैं एक फिल्म देख रहा हूँ
He is fixing the car,वह गाड़ी ठीक कर रहा है
She is wearing a red dress,वह लाल पोशाक पहन रही है
The book is on the table,किताब मेज पर है
What are you doing?,तुम क्या कर रहे हो?
I am learning to swim,मैं तैरना सीख रहा हूँ
We are planning a trip,हम एक यात्रा की योजना बना रहे हैं
The baby is crying,बच्चा रो रहा है
She is very happy,वह बहुत खुश है
He is not at home,वह घर पर नहीं है
The lights are off,लाइट बंद हैं
Please bring some water,कृपया थोड़ा पानी लाओ
Where is my bag?,मेरा बैग कहाँ है?
The clock is not working,घड़ी काम नहीं कर रही है
She is reading a newspaper,वह अखबार पढ़ रही है
He is my best friend,वह मेरा सबसे अच्छा दोस्त है
We are playing cricket,हम क्रिकेट खेल रहे हैं
It is very dark outside,बाहर बहुत अंधेरा है
The food is spicy,खाना मसालेदार है
She is teaching a class,वह एक क्लास पढ़ा रही है
The car is very fast,गाड़ी बहुत तेज है
Where are my keys?,मेरी चाबियाँ कहाँ हैं?
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
Open the door,दरवाजा खोलो
She is eating,वह खा रही है
What is this?,यह क्या है?
I want to sleep,मुझे सोना है
I am learning,मैं सीख रहा हूँ
Can you help me?,क्या आप मेरी मदद कर सकते हैं?
Where is the bus stop?,बस स्टॉप कहाँ है?
This is my friend,यह मेरा दोस्त है
The weather is nice,मौसम अच्छा है
I need water,मुझे पानी चाहिए
She is singing,वह गा रही है
Please wait here,कृपया यहाँ प्रतीक्षा करें
The cat is sleeping,बिल्ली सो रही है
Where is my phone?,मेरा फोन कहाँ है?
I will call you,मैं तुम्हें कॉल करूंगा
He is coming soon,वह जल्दी आ रहा है
We are watching TV,हम टीवी देख रहे हैं
The car is red,गाड़ी लाल है
It is raining,बारिश हो रही है
The food is ready,खाना तैयार है
She is smiling,वह मुस्कुरा रही है
Who are you?,तुम कौन हो?
The sun is shining,सूरज चमक रहा है
This is my house,यह मेरा घर है
I am going home,मैं घर जा रहा हूँ
He is very kind,वह बहुत दयालु है
The room is clean,कमरा साफ है
I can speak English,मैं अंग्रेजी बोल सकता हूँ
She is very intelligent,वह बहुत बुद्धिमान है
Please close the window,कृपया खिड़की बंद करें
The train is late,ट्रेन लेट है
Where is your brother?,तुम्हारा भाई कहाँ है?
I need some help,मुझे कुछ मदद चाहिए
We are going to the park,हम पार्क जा रहे हैं
What time is it?,कितने बजे हैं?
The flowers are beautiful,फूल सुंदर हैं
He is reading a book,वह एक किताब पढ़ रहा है
She likes ice cream,उसे आइसक्रीम पसंद है
The movie was great,फिल्म शानदार थी
I am feeling tired,मैं थका हुआ महसूस कर रहा हूँ
Do you like coffee?,क्या आपको कॉफी पसंद है?
We will meet tomorrow,हम कल मिलेंगे
Where is the hospital?,अस्पताल कहाँ है?
He is a doctor,वह एक डॉक्टर है
The dog is barking,कुत्ता भौंक रहा है
She is dancing,वह नाच रही है
This is my favorite color,यह मेरा पसंदीदा रंग है
What do you want?,तुम्हें क्या चाहिए?
I will be there soon,मैं जल्द ही वहाँ आऊंगा
The phone is ringing,फोन बज रहा है
We are cooking dinner,हम रात का खाना बना रहे हैं
She is writing a letter,वह एक पत्र लिख रही है
The kids are playing outside,बच्चे बाहर खेल रहे हैं
It is very cold today,आज बहुत ठंड है
The stars are shining,तारे चमक रहे हैं
Where is the market?,बाजार कहाँ है?
I am watching a movie,मैं एक फिल्म देख रहा हूँ
He is fixing the car,वह गाड़ी ठीक कर रहा है
She is wearing a red dress,वह लाल पोशाक पहन रही है
The book is on the table,किताब मेज पर है
What are you doing?,तुम क्या कर रहे हो?
I am learning to swim,मैं तैरना सीख रहा हूँ
We are planning a trip,हम एक यात्रा की योजना बना रहे हैं
The baby is crying,बच्चा रो रहा है
She is very happy,वह बहुत खुश है
He is not at home,वह घर पर नहीं है
The lights are off,लाइट बंद हैं
Please bring some water,कृपया थोड़ा पानी लाओ
Where is my bag?,मेरा बैग कहाँ है?
The clock is not working,घड़ी काम नहीं कर रही है
She is reading a newspaper,वह अखबार पढ़ रही है
He is my best friend,वह मेरा सबसे अच्छा दोस्त है
We are playing cricket,हम क्रिकेट खेल रहे हैं
It is very dark outside,बाहर बहुत अंधेरा है
The food is spicy,खाना मसालेदार है
She is teaching a class,वह एक क्लास पढ़ा रही है
The car is very fast,गाड़ी बहुत तेज है
Where are my keys?,मेरी चाबियाँ कहाँ हैं?
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
I am happy,मैं खुश हूँ
She is running,वह दौड़ रही है
He is sleeping,वह सो रहा है
We are working,हम काम कर रहे हैं
I like this book,मुझे यह किताब पसंद है
Do you understand?,क्या आप समझ रहे हैं?
This is delicious,यह स्वादिष्ट है
They are playing,वे खेल रहे हैं
Where is the school?,स्कूल कहाँ है?
The sky is blue,आसमान नीला है
I love you,मैं तुमसे प्यार करता हूँ
Open the door,दरवाजा खोलो
She is eating,वह खा रही है
What is this?,यह क्या है?
I want to sleep,मुझे सोना है
I am learning,मैं सीख रहा हूँ
Can you help me?,क्या आप मेरी मदद कर सकते हैं?
Where is the bus stop?,बस स्टॉप कहाँ है?
This is my friend,यह मेरा दोस्त है
The weather is nice,मौसम अच्छा है
I need water,मुझे पानी चाहिए
She is singing,वह गा रही है